Titre;URL;Prix;Statut;Created;Description
み*ま様 餓狼伝説 SPECIAL ネオジオ ソフト;https://jp.mercari.com/item/m67618309656;¥3,700;SOLD_OUT;2025-12-15 13:58 UTC;- タイトル: 餓狼伝説SPECIAL - ブランド: SNK - キャラクター数: 15キャラクター - 特徴: 史上最大の武闘会 - 状態: パッケージ良好  ご覧いただきありがとうございます。 写真のとおり経年劣化は感じられます。  古いソフトのため写真ではわからないキズなどがございます。 ご了承いただいたうえでご購入ください。
【中古美品】NEO-GEO CDZ 本体 ＋ 餓狼伝説４本セット;https://jp.mercari.com/item/m35631652522;¥63,000;SOLD_OUT;2025-12-14 02:08 UTC;NEO-GEO CDZ本体、付属品一式、餓狼伝説ゲームソフト４本のセット。  - 本体モデル: NEO-GEO CDZ 　　　　　　SNKの家庭用ゲーム機「ネオジオCD」 　　　　　　の改良型モデル。初代ネオジオCDの 　　　　　　遅いロード時間を改善するため、 　　　　　　CDドライブが2倍速になり、本体も 　　　　　　小型化されたのが特徴。 - 付　属　品: コントローラー、電源アダプター、 　　　　　　S端子ケーブル(当時別途購入) - ネオジオCD:  餓狼伝説１ (レア？) 　　　　　 　 餓狼伝説２ (レア？) 　　　　　　  餓狼伝説３ 　　　　　　  餓狼伝説 SPECIAL 
希少《ネオジオROM》リアルバウト餓狼伝説スペシャル 箱説付 動作確認済;https://jp.mercari.com/item/m60159219220;¥54,600;SOLD_OUT;2025-12-15 07:55 UTC;状態は画像よりご確認ください。 取説にシミヨゴレなどがございます。  ※備品にて動作は確認済です。  商品は中古品・保管品となりますので、 動作トラブルには保証できません。 ご理解ある方のみご購入下さい。 完璧を求める方や神経質な方はご遠慮下さい。  画像の物が全てとなります。  古い物である事をご理解の上ご購入ください。  写り方により画像と実物の色合いが異なる場合がございます。  気になる点がございます場合は購入前に質問頂けますようお願いいたします。  m25121509
[NEOGEO ROM] リアルバウト餓狼伝説スペシャル;https://jp.mercari.com/item/m62140466558;¥60,000;SOLD_OUT;2025-12-15 05:45 UTC;NEOGEO ROMカセット版『リアルバウト餓狼伝説スペシャル』です。  ご使用には別途SNKのハードウェア『家庭用ネオジオ (ロムカセット版）』本体が必要となります。    ☆彡　原則48時間以内に発送いたします！  ☆彡　らくらくメルカリ便を利用します  ★彡　複数商品を購入ご希望の方は是非ご連絡ください。まとめて発送することで送料をお値引きできる可能性があります！    ！この文章を執筆時点で正常動作を確認していますが、約30年前の中古品です。あらゆる保証を致しかねます。  （画面は RGB21 → HDMI コンバータを利用して液晶モバイルモニタに出力しています）    ！コミック本と
餓狼伝説スペシャル アクリルスタンド ジョー東 SNK KOF Special;https://jp.mercari.com/item/m12133825191;¥2,400;ON_SALE;2025-12-15 03:20 UTC;
NEO-GEO CD 本体 + ゲームセット　ネオジオCD;https://jp.mercari.com/item/m53766366952;¥35,000;SOLD_OUT;2025-09-13 03:20 UTC;NEO-GEO CD本体と人気ゲームタイトルがセット。  - モデル: NEO-GEO CD - ブランド: SNK - ゲームタイトル:  1.ネオジオCDスペシャル 2.ザ・キングオブファイターズ94 3.ザ・キングオブファイターズ95 4.ザ・キングオブファイターズ96 5.餓狼伝説3 6.龍虎の拳2 7.真サムライスピリッツ 8.サムライスピリッツ天草降臨 9.サムライスピリッツ斬紅郎無双剣 全て説明書あり 8以外は帯もあり  - 付属品: コントローラー2個, 電源アダプター, AVケーブル 電源が入る事は確認済です。 綺麗な状態ですが中古品ですので気になる方はご遠慮下さい。 またノ
NEOGEO ネオジオ本体セット　コントローラー　ソフト2本　動作確認済;https://jp.mercari.com/item/m74106776295;¥124,800;SOLD_OUT;2025-11-29 02:27 UTC;商品名：NEOGEO (ネオジオ)本体、コントローラー × 2、ACアダプタ、AVケーブル、ROM2本    ご覧いただきありがとうございます。      本商品は動作確認済みですが、カセット特有の接触具合があります。  抜き差し、半差し等お試しいただければ使用できます。  ※ファミコンで起こる同じような症状とお考えください。  プレイ自体に支障はありません。    自宅保存のため、細かい部分が気になる方はご購入をお控えください。  また中古品であることをご理解のうえご検討お願いいたします。  ご購入後の返品は、すり替え防止の観点や、起動確認済みの出品ですのでお受けできません。    以上、ご
SNK NEO-GEO 本体 コントローラー2 ゲームソフト7本;https://jp.mercari.com/item/m60635331132;¥148,000;SOLD_OUT;2025-12-14 04:30 UTC;ご覧いただきありがとうございます。 【商品概要】 SNKの名作アーケードゲームを家庭で楽しめるゲーム機NEO-GEO本体とコントローラー2個、メモリーカード、付属品とゲームソフト7本セットです。  付属ゲームソフト 1:龍虎の拳2 2:餓狼伝説スペシャル 3:サムライスピリッツ 4:真サムライスピリッツ　覇王丸地獄変 5:ワールドヒーローズ2 6:ファイヤー·スープレックス 7:得点王2 おまけ:攻略ブック  ゲーム機本体の外箱、取扱説明書はありませんが7本のゲームソフトは全て取扱説明書付きです。コントローラーのスティック部にはヒビがあります。商品の状態は添付画像にてご確認ください。 全てのゲ
ネオジオROM5本セット KOF’96/’97他 動作確認済み;https://jp.mercari.com/item/m84875095492;¥69,000;SOLD_OUT;2025-06-21 09:56 UTC;ご覧いただきありがとうございます。  ネオジオ（NEOGEO）ROMカセット5本セットです。  今は期間限定の価格とさせて頂いております。状況をみて元の価格に戻す予定ですで、ご了承ください。    ✅【動作確認済／動画あり】  動作確認の様子は YouTubeにて公開中！  YouTubeで『km56R』と検索してご確認いただけます。    【セット内容】  ・龍虎の拳2  ・餓狼伝説2  ・餓狼伝説SPECIAL  ・THE KING OF FIGHTERS '96  ・THE KING OF FIGHTERS '97    【状態】  ・動作確認済み  ・箱・説明書付き・簡易清掃済み  ・
餓狼伝説SPECIAL CANCELLATION 完全キャンセル解析本!!;https://jp.mercari.com/item/m97951140145;¥3,680;ON_SALE;2023-09-01 13:32 UTC;
SNK MVSアーケード用基盤当時実物4点セット　動作未確認ジャンクにて;https://jp.mercari.com/item/m94170093154;¥60,800;ON_SALE;2024-11-06 08:51 UTC;
ネオジオ ROM 餓狼伝説SPECIAL & 真サムスピ セット;https://jp.mercari.com/item/m66513879745;¥10,000;SOLD_OUT;2025-12-13 00:17 UTC;NEO GEO用の餓狼伝説SPECIALとサムライスピリッツのソフトセット。  - タイトル: 餓狼伝説SPECIAL - タイトル: サムライスピリッツ - プラットフォーム: NEO GEO  説明あり。  動作確認済みです バラ売り不可 値下げ不可 よろしくお願いします  状態は悪くないかとおもいますが、細かいことを気にされる方のご購入はお控えください。 すり替え防止の為、交換はできません。  ネオジオ
ネオジオCD フロントローディング本体;https://jp.mercari.com/item/m90502868625;¥26,999;SOLD_OUT;2024-06-19 12:12 UTC;ご覧いただきありがとうございます。 ネオジオCD本体のフロントローディングタイプになります。  ACアダプタを接続しましたが電源オンとならなかったため、ジャンク品として出品します。ご理解のほどお願いします。 説明書はあります。箱はつきません。  保証はできないのですが、おそらく本体内部に餓狼伝説SPECIALのソフトが入っていると思われるため、ケースも付けて販売します。もし入っていない場合はすみません。  本体に傷が無いわけではないですが、比較的美品かと思います。発売日当日に予約で購入したため、おそらく初期ロットです。  コントローラーは1つ付けております。こちらは未使用です。  素人保管品と
餓狼伝説 スペシャル NG 【NEOGEO】;https://jp.mercari.com/item/2JHE4F4x2B9fHrEpEfLngk;¥4,731;SOLD_OUT;2025-11-20 02:13 UTC;
餓狼伝説スペシャル アクリルダイカットブロック 不知火舞 kof Special;https://jp.mercari.com/item/m91090418367;¥1,980;ON_SALE;2025-12-02 15:33 UTC;
エザキ's shop様 リクエスト 5点 まとめ商品;https://jp.mercari.com/item/m37760666698;¥16,000;SOLD_OUT;2025-12-02 15:18 UTC;リクエストありがとうございます。こちらはまとめ買い商品です。 2025年12月04日23時59分までに購入してください。  ■ 商品内容 ・餓狼伝説スペシャル アクリルスタンド 不知火舞 SNK KOF Special【新品、未使用】 ・リアルバウト餓狼伝説 アクリルスタンド ブルーマリー REALBOUT SNK【新品、未使用】 ・餓狼伝説スペシャル PIXELアクリルステッカー 不知火舞kof Special【新品、未使用】 ・KOF2000 アクリルスタンド 不知火舞 SNK ネオジオ neogeo【新品、未使用】 ・くじコレ 不知火舞 購入特典ブロマイド 全8種コンプセット SNK く
餓狼伝説スペシャル PIXELアクリルステッカー 不知火舞kof Special;https://jp.mercari.com/item/m82647949779;¥3,333;ON_SALE;2025-12-02 12:23 UTC;
家庭用ネオジオソフト４本セット　動作確認済　サムライスピリッツ等;https://jp.mercari.com/item/m11765014727;¥24,800;SOLD_OUT;2025-11-30 08:37 UTC;家庭用ネオジオソフト４本セット　動作確認済です。  ゲームソフトの起動は知人宅にて動作確認済ですが、各パッケージ、ジャケットや取扱説明書、ソフト等にイタミやキズやヨゴレが存在しています。古い中古品である事をご理解の上ご購入ください。  餓狼伝説スペシャル ワールドヒーローズ2 サムライスピリッツ 真サムライスピリッツ  の４本となります。   売り切りたいので、バラ売り切り交渉はご遠慮ください。   今現在、大型商品の送料が安いキャンペーンをメルカリがやっているので、このキャンペーンが終了後は、お値段を変更したり商品を取り下げる場合があります。ご了承ください。   上記の事をご理解の上、ご購入
餓狼伝説 SPECIAL NEO GEO 1500シリーズ;https://jp.mercari.com/item/m84460970562;¥1,999;ON_SALE;2025-11-30 07:17 UTC;
SNK 格闘ゲーム 5本セット まとめ売り;https://jp.mercari.com/item/m41351349434;¥1,500;SOLD_OUT;2025-11-30 02:04 UTC;SNK 格闘ゲーム 5本セット まとめ売り  本体が無いため動作未確認ですが読取面がキレイなので大丈夫だと思います。  SNKの人気格闘ゲーム5本セット、コレクター必見！  - ゲームタイトル: THE KING OF FIGHTERS’97 - ゲームタイトル: リアルバウト餓狼伝説スペシャル - ゲームタイトル: 餓狼伝説3 遥かなる闘い - ゲームタイトル: サムライスピリッツ覇王丸地獄変 - ゲームタイトル: サムライスピリッツ天草降臨  ご覧いただきありがとうございます。
リアルバウト餓狼伝説スペシャル　チラシ　ポスター　SNK　ネオジオ;https://jp.mercari.com/item/m82522604680;¥2,000;SOLD_OUT;2025-11-29 23:49 UTC;サイズ:594x210mm 真ん中の折り目は最初からあります
餓狼伝説スペシャル アクリルスタンド 不知火舞 SNK KOF Special;https://jp.mercari.com/item/m36701692137;¥2,480;ON_SALE;2025-11-29 23:38 UTC;
餓狼伝説スペシャル アクリルスタンド 不知火舞 SNK KOF Special;https://jp.mercari.com/item/m71663861202;¥2,480;SOLD_OUT;2025-09-09 03:29 UTC;SNK NEOGEO ネオジオ 餓狼伝説Special   ●新品未開封品です。 ●即購入OK！      餓狼伝説Special  ガロスペ   fatal fury  キングオブファイターズ ザ・キング・オブ・ファイターズ 餓狼伝説 city of the wolves  SNKオフィシャルストア  SNK official store   THE KING OF FIGHTERS '94 '95 ATHENA  森気楼 草薙京　 八神庵　 テリー　 リョウ　 ロバート　 ギース　 真吾　 ラルフ　 クラーク　 クリス　 紅丸　 ルガール　 アッシュ　 ロック　 不知火舞　 レオナ　 アテ
ステッカー　リアルバウト餓狼伝説スペシャル　SNK　不知火舞;https://jp.mercari.com/item/m34832935142;¥800;SOLD_OUT;2025-11-29 14:55 UTC;ステッカー  リアルバウト餓狼伝説スペシャルの不知火舞です。  サイズ 縦　約20cm 横　約10cm  格ゲーフリークの皆さん、コレクションに如何でしょうか? 宜しくお願い致します。
NEO GEO 餓狼伝説スペシャル　動作未確認;https://jp.mercari.com/item/m55510040203;¥6,500;SOLD_OUT;2025-11-26 05:20 UTC;NEO GEO用の餓狼伝説スペシャル、SNK製のゲームソフトです。  - ブランド: SNK - モデル名: 餓狼伝説スペシャル - プラットフォーム: NEO GEO - 製造国: 日本 - 状態: 中古 ゲーム本体持ってないので、動作未確認です 中古品ご理解の方のみ購入をよろしくお願いいたします。  ご覧いただきありがとうございます。
NEO GEO 格ゲー 4本セット;https://jp.mercari.com/item/m79829908335;¥25,000;SOLD_OUT;2025-11-24 07:01 UTC;90年代を熱くしたNEO GEO用格闘ゲームROMカセットの4本セットです。 バラ売りはできません。  本体がもう無いので、動作確認が出来てないジャンク品となります。  箱もありますが、シール痕やダメージを感じますので、オマケ程度とお考え下さい。  最悪 黒くて重いオブジェとして楽しめる方にオススメです！←  ・サムライスピリッツ ・真サムライスピリッツ ・餓狼伝説SPECIAL ・ワールドヒーローズ プラットフォーム: NEO GEO 発売元: SNK  画像にあるものが全てです。  プチプチに包んで、リサイクルダンボールに入れて、 ↘　←　↙　↓　↘　→　←　↓　↙　+　BC な発送になり
ゲームボーイ　ソフト　熱闘リアルバウト餓狼伝説スペシャル　美品　動作確認済;https://jp.mercari.com/item/m81193794351;¥7,280;SOLD_OUT;2025-11-15 14:22 UTC;ゲームボーイ　ソフト 熱闘リアルバウト餓狼伝説スペシャル タカラ　TAKARA  状態: 2D格闘ゲームの名作、リアルバウト餓狼伝説のゲームボーイ版です。 中古品ですが使用感は少なく、全体的に目立ったキズ汚れなく良好です。 ゲームボーイアドバンスSPにて動作確認済みです。 即購入可能です。よろしくお願いします。          餓狼伝説　SNK ネオジオ　NEO GEO テリー　アンディ　不知火舞　マリー　ギース　クラウザー　ビリー　山崎　キム　 バンダイ　ナムコ　BANDAI namco 任天堂　ニンテンドー　スイッチ　Nintendo Switch ニンテンドーDS NDS  ニンテンド
最終値下げ ネオジオ ROM 餓狼伝説SPECIAL & サムスピ セット;https://jp.mercari.com/item/m57552494779;¥9,025;SOLD_OUT;2025-11-25 08:57 UTC;NEO GEO用の餓狼伝説SPECIALとサムライスピリッツのソフトセット。  - タイトル: 餓狼伝説SPECIAL - タイトル: サムライスピリッツ - プラットフォーム: NEO GEO - 状態: 良好 - 状態: 良好  ご覧いただきありがとうございます。  動作確認済みです バラ売り不可 値下げ不可 よろしくお願いします
【CDケース・ブックレット付・帯一部欠品・動作確認済・送料込】餓狼伝説スペシャル、リアルバウト餓狼伝説スペシャル、餓狼伝説2、餓狼伝説3 / SNK新世界楽曲雑技団 サウンドトラック 計4枚セット SNK サントラ まとめ売りOST CD;https://jp.mercari.com/item/4zi6qp5yCAXKTvMNcjUkiL;¥4,400;ON_SALE;2024-02-08 08:48 UTC;
【NEO-GEO】［ロムカセット］餓狼伝説 SPECIAL;https://jp.mercari.com/item/2JHHofFZ5T393MXw9Ux5DQ;¥4,800;SOLD_OUT;2025-11-21 13:05 UTC;
ネオジオCD 餓狼伝説スペシャル ソフト無し;https://jp.mercari.com/item/m36453113346;¥1,020;SOLD_OUT;2025-11-21 15:15 UTC;ネオジオCDの餓狼伝説スペシャル ソフト無し ケースと取説のみです。 表のケース ネオジオ純正 定律公庫7a
NEO-GEO 本体+ゲーム5本セット　動作確認済み;https://jp.mercari.com/item/m69948841615;¥99,800;SOLD_OUT;2025-09-20 10:46 UTC;NEO-GEO本体 　コントローラー×２ 　電源アダプター 　AV端子ケーブル  ゲームソフト 　餓狼伝説スペシャル 　キング・オブ・ファイターズ94 　サムライスピリッツ 　真サムライスピリッツ 　サムライスピリッツ斬紅郎無双剣  ご覧いただきありがとうございます。 出品しているものは写真1枚目に写っているものが全てです。 本体の箱、説明書は付属しておりません。  ゲームソフト5本は全て動作確認済みです。 動作に支障はありませんが、細かな擦りキズ、コントローラースティック部分にヒビ、ゲームソフトパッケージのビニールしわ等がございますので、新品同様のものをお求めの方はご遠慮ください。
餓狼伝説　special ローレンス　カード;https://jp.mercari.com/item/m11430400563;¥350;ON_SALE;2025-11-20 04:30 UTC;
餓狼伝説スペシャル NEO GEO;https://jp.mercari.com/item/m37447048703;¥5,000;SOLD_OUT;2025-11-05 16:03 UTC;早く売りたいので適当に値下げしてます。 専用しません。早い者勝ちです。  NEO GEO用の餓狼伝説スペシャル、ゲームソフトの状態は良好です。  - ブランド: SNK - タイトル: 餓狼伝説スペシャル - モデル: NEO GEO - 状態: ケース　パカパカしてます。説明書に折れ有り。  年数相応の経年劣化有りますが比較的綺麗だと思います。 本体ないので動作は未確認です。 基盤は綺麗です。 ノークレームノーリターンでお願いします。
ネオジオ ロムカセット 5本セット NEO GEO ROM;https://jp.mercari.com/item/m84314166819;¥29,999;SOLD_OUT;2025-11-16 03:39 UTC;ネオジオ ロムカセット 5本セット 餓狼伝説2 餓狼伝説スペシャル サムライスピリッツ 真サムライスピリッツ 龍虎の拳2 NEO GEO ROM 5本とも動作確認済みです。商品状態ですが、目立ついたみを記載させていただきます。餓狼伝説スペシャルのケース紙上部にスレ、よレなどのいたみが見られ、カセット前面部に小さなキズが見られます。サムライスピリッツの箱に切れが見られます。餓狼伝説２のケース紙上部に汚れ、裏側上部に少し破れが見られます。龍虎の拳2のケース紙上部に少し汚れが見られます。目立ついたみはそのくらいだと思いますが、昔の商品ですのであまりに状態にこだわる方はご遠慮ください。商品詳細につきま
リアルバウト餓狼スペシャル〔NEOGEO・ネオジオ〕;https://jp.mercari.com/item/m32890000014;¥50,000;SOLD_OUT;2025-11-16 02:09 UTC;ご覧いただきありがとうございます。  『リアルバウト餓狼伝説スペシャル（REALBOUT餓狼伝説SP）』  NEOGEO ROMカセット  動作確認：2025年9月  状態は写真を参考にして下さい。  商品は中古品・保管品となりますので、 動作トラブルには保証できません。 ご理解ある方のみご購入下さい。 完璧を求める方や神経質な方はご遠慮下さい。 ノークレーム・ノーリターンでお願いします。  らくらくメルカリ便 宅急便コンパクト専用BOXにて発送予定です。 ※仕事の都合により3日以内に発送可能な場合があります。
餓狼伝説スペシャル アクリルダイカットブロック 不知火舞 kof Special;https://jp.mercari.com/item/m20252904642;¥1,980;SOLD_OUT;2025-11-14 15:21 UTC;SNK NEOGEO ネオジオ 餓狼伝説Special   ●新品未開封品です。 ●即購入OK！      餓狼伝説Special  ガロスペ   fatal fury  キングオブファイターズ ザ・キング・オブ・ファイターズ 餓狼伝説 city of the wolves  SNKオフィシャルストア  SNK official store   THE KING OF FIGHTERS '94 '95 ATHENA  森気楼 草薙京　 八神庵　 テリー　 リョウ　 ロバート　 ギース　 真吾　 ラルフ　 クラーク　 クリス　 紅丸　 ルガール　 アッシュ　 ロック　 不知火舞　 レオナ　 アテ
餓狼伝説 SPECIAL NEO GEO;https://jp.mercari.com/item/m82436855777;¥5,500;SOLD_OUT;2025-04-22 09:02 UTC;150メガビットのリアルバトルアクションゲーム、餓狼伝説SPECIAL。  - タイトル: 餓狼伝説 SPECIAL - ジャンル: リアルバトルアクションゲーム - メーカー: SNK - 対応機種: NEO GEO - 特記事項: 150メガビットカートリッジ  ご覧いただきありがとうございます。  古い物なので詳しくはわかりません 写真が全てです。
餓狼伝説SPECIAL サウンドトラックCD SNK 新世界楽曲雑技団;https://jp.mercari.com/item/m62276069619;¥2,499;ON_SALE;2025-11-03 19:27 UTC;
リアルバウト　餓狼伝説　スペシャルneo-geo CD 2枚まとめ売り;https://jp.mercari.com/item/m95927005563;¥3,500;SOLD_OUT;2025-11-09 07:09 UTC;リアルバウト　餓狼伝説　スペシャル neo-geo CD 2枚まとめ売り  ネオジオCDです。 バラ売り不可です。  動作未確認です。そのためジャンク品として出品致します。  古い品です。 傷や汚れあります。ケースは少し割れている所もあります。写真をよく見てご確認をお願い致します。 古い品物の性質などよくご理解いただきまして、 ご検討をお願いいたします。   動作未確認品とご理解いただき、返品、返金、交換、クレーム等は一切なしでお願い致します。購入は自己責任でお願いします。 神経質な方はご購入をお控え下さい。 ご購入後のクレーム等は一切受け付けませんので、ご質問等ありましたら購入前にコメントを
PS2ソフト　ネオジオオンラインコレクション　餓狼伝説バトルアーカイブス1;https://jp.mercari.com/item/m88960243209;¥3,700;SOLD_OUT;2025-09-15 12:02 UTC;ネオジオオンラインコレクションとして発売された餓狼伝説バトルアーカイブス1になります。 餓狼伝説、餓狼伝説2、餓狼伝説スペシャル、餓狼伝説3が収録されています。  動作未確認のためご了承下さい。 個人的にパッケージにスレが多く見えるため、「やや傷や汚れあり」としましたが、中身に目立つ問題はございません。
【遊べれば良い人向け】PCエンジン版「餓狼伝説2 新たなる闘い」;https://jp.mercari.com/item/m17398088221;¥1,000;SOLD_OUT;2025-11-09 00:42 UTC;PCエンジン(アーケードカード専用)の 「餓狼伝説2 新たなる闘い」です。  【動作確認済(写真5枚目~参照)】ですが全体的に傷みがあり、ディスク/ケース共にキズ/汚れ等があります。  最後発&SPECIAL稼働後の発売で余り評価されませんでしたが、ネオジオCD版を持っていた身からするとPCエンジン版の方がロードも早く遊び勝手は良かったんですがねぇ。 (ネオジオCDと比べて速いは褒め言葉にならんか…)    #餓狼伝説 #アーケードカード #ハドソン
サントラ リアルバウト餓狼伝説スペシャル 新世界楽曲雑技団 NEOGEO CD;https://jp.mercari.com/item/m17023595221;¥1,000;SOLD_OUT;2025-10-09 19:34 UTC;中古品です。ディスクに多少の傷あり。多少の汚れあり。再生には問題ございません。表紙に多少のシミあり。ゆうパケットポストで発送致します。
SNK ネオジオ ROM 餓狼伝説スペシャル 150メガ 取説付 NEO-GEO ゲームソフト 対戦格闘アクション;https://jp.mercari.com/item/2JGBhr4E7BTeXrdvwxhbmM;¥6,900;SOLD_OUT;2025-10-28 04:11 UTC;
ネオジオCD用ソフト　キングオブファイターズ、真侍スピリッツ　リアルバウト餓狼;https://jp.mercari.com/item/m82596029450;¥5,000;SOLD_OUT;2025-11-07 15:37 UTC;ご覧頂きありがとうございます。 ネオジオCD用ソフトまとめ売り  キングオブファイターズ94 キングオブファイターズ96 キングオブファイターズ97 真サムライスピリッツ リアルバウト餓狼伝説スペシャル キングオブファイターズ98CDのみ キングオブファイターズ96CDのみ ワールドヒーローズパーフェクトCDなし  動作確認できておりません。またCDケースの割れ、94の説明書の破れなどがあります。  画像にてご判断いただき購入いただきますよう、ノークレームノーリターンでご検討よろしくお願い致します。
REALBOUT餓狼伝説スペシャルNCD 【NEOGEO】;https://jp.mercari.com/item/2JGbmHkPrXCZtVkG7qwt8t;¥1,269;SOLD_OUT;2025-11-06 11:12 UTC;
【新品】ネオジオミニ　インターナショナル　コントローラー白黒2個セット;https://jp.mercari.com/item/m31523699705;¥14,000;SOLD_OUT;2025-11-06 03:15 UTC;neogeo mini  収録タイトル一覧    1.ザ・キング・オブ・ファイターズ '94   2.ザ・キング・オブ・ファイターズ '95   3.ザ・キング・オブ・ファイターズ '96   4.ザ・キング・オブ・ファイターズ '97   5.ザ・キング・オブ・ファイターズ '98   6.ザ・キング・オブ・ファイターズ '99   7.ザ・キング・オブ・ファイターズ 2000   8.ザ・キング・オブ・ファイターズ 2001   9.ザ・キング・オブ・ファイターズ 2002   10.ザ・キング・オブ・ファイターズ 2003   11.真サムライスピリッツ 覇王丸地獄変   12.サムライ
餓狼伝説スペシャル ネオジオ;https://jp.mercari.com/item/m96402222857;¥6,000;SOLD_OUT;2025-08-29 10:26 UTC;「餓狼伝説スペシャル ネオジオ」 裏面にシールの剥がし残しがあります。 動作確認は出来ないので、現状の状態でのお渡しになります。 ジャンク品扱いで動かない可能性もあるので購入の際にはご了承ください。  #ゲーム #アクション #ネオジオ #Other
動作確認済　値下げ交渉対応　中古ソフト　REAL BOUT 餓狼伝説スペシャル;https://jp.mercari.com/item/m76264438698;¥26,000;SOLD_OUT;2025-10-13 05:35 UTC;動作確認済みです。  ＣＰＵ戦ステージ1まで遊べることは確認しております。    ※画像のネオジオ本体は付属しませんのでご了承ください。    付属は純正品はカセットのみとなります。  ※画像参照    古い製品なので経年劣化あります、可能な限り清掃しますが精密機械のため乾拭きのみで清掃してのお送りとなります。    検索用ワード  ネオジオ  NEOGEO  RBS  RB餓狼  リアルバウト  スペシャル
【現状渡し品】 NG 餓狼伝説 スペシャル Neogeo ネオジオ ソフト レトロゲーム 【023-251103-io-16-fuz】;https://jp.mercari.com/item/2JGThnwcBK5SnD7ZNVSACZ;¥3,000;SOLD_OUT;2025-11-03 08:29 UTC;
リアルバウト餓狼伝説スペシャル ネオジオCD;https://jp.mercari.com/item/m64354164771;¥2,600;SOLD_OUT;2025-10-16 22:44 UTC;リアルバウト餓狼伝説スペシャル ネオジオCD  帯同梱はがきあり  状態良好です  #ネオジオ #ネオジオCD #餓狼伝説
※パックン様専用※【動作確認済】餓狼伝説スペシャル ネオジオ　NEOGEO;https://jp.mercari.com/item/m28902296242;¥6,300;SOLD_OUT;2025-10-24 03:19 UTC;ご覧いただきありがとうございます！  餓狼伝説スペシャル ネオジオ　NEOGEO　    ⚫︎ケースは経年劣化により多少のヨレはありますが保管状態は綺麗な為、状態は良好です。   ⚫︎動作確認済ではありますが、(1番最後の画像をご確認下さい)長期保管年代物の中古になります。 写真をご確認いただきご了承の上、ご注文をお願いします。
REALBOUT餓狼伝説スペシャルNCD 【NEOGEO】;https://jp.mercari.com/item/SAEjdusmGA2MW97oWqyMH9;¥1,021;SOLD_OUT;2025-09-24 10:15 UTC;
美品 SNK ネオジオ ROM 餓狼伝説スペシャル 取説付 NEO-GEO ゲームソフト;https://jp.mercari.com/item/53zu6M5CMYZfdZGSfGRGg4;¥6,100;SOLD_OUT;2025-10-17 03:50 UTC;
【D15853】餓狼伝説スペシャル ネオジオ;https://jp.mercari.com/item/knmkYYVzcZJA6gPcx2mHVe;¥5,000;SOLD_OUT;2025-10-22 03:10 UTC;
NEO GEO　ネオジオ　本体;https://jp.mercari.com/item/m14785795220;¥200,000;SOLD_OUT;2025-10-18 03:47 UTC;ご覧頂き、ありがとうございます。    NEO GEO本体、真サムライスピリッツ、餓狼伝説スペシャルのセット販売です。    NEO GEO本体の状態は、未使用品を購入し、２〜３回使用した程度で状態はとても良いです。    NEO GEOのROMカセットは、未使用品を購入し、２〜３回使用した程度で状態は、とても良いです。    商品の発送は、土曜日、日曜日です。    日曜日の商品の発送は、午前中のみです。    ノークレーム、ノーリターンでお願いします。
NEOGEO リアルバウト餓狼伝説スペシャル ROMカセット;https://jp.mercari.com/item/m98476389628;¥40,000;SOLD_OUT;2025-08-17 13:15 UTC;整理の為に出品しますのでよろしくお願いします  誠に恐れ入りますが発売されてから年数が経過しているお品物でございます。  過度に状態をお気になされる方はお控え下さい  ますようお願い致します。    #餓狼伝説  #格闘  #レトロ
★ネオジオ 餓狼伝説special;https://jp.mercari.com/item/m15590915190;¥2,222;ON_SALE;2025-10-15 18:58 UTC;
ネオジオ NEO GEO 本体+餓狼伝説スペシャルソフト　動作未確認;https://jp.mercari.com/item/m39169417048;¥55,000;SOLD_OUT;2025-10-15 11:01 UTC;ご覧いただきありがとうございます。    ネオジオ本体とソフト1本の出品になります。    かなり昔の学生時代に新品を購入したものです。  2020年のコロナ禍のときは遊べていましたが、  今はつなげるモニターがないため動作の確認ができません。  そのため動作未確認のジャンク品としての出品になります。    本体外からみて基盤に赤いランプの通電は確認できましたがこれをもって動作保証とは言い切れない状態です。    同梱物は  ・NEOGEO本体　MAX330MEGA  ・ACアダプタ  ・コントローラー  ・モニタとつなぐ接続ケーブル  ・ケーブル（音声用？）  ・ソフト（餓狼伝説specia
餓狼伝説スペシャル ネオジオソフト(ROM);https://jp.mercari.com/item/m95991347361;¥8,000;SOLD_OUT;2025-10-13 02:52 UTC;ご覧いただきありがとうございます。    ネオジオソフト  餓狼伝説スペシャル ネオジオソフト(ROM)です。    動作確認済み、説明書付きです。  大きなダメージはありませんが、かなり古い商品であり、20年以上暗所に保管しておりましたので、中古品としてご理解いただける方のみご購入お願いします。  完璧を求める方や、神経質な方は購入をご遠慮下さい。      ＊お値下げできません  ＊すり替え等トラブル防止の為返品には応じられません
餓狼伝説スペシャル 購入特典 ステッカー フルコンプ kof Special;https://jp.mercari.com/item/m79874684419;¥9,800;ON_SALE;2025-07-27 01:36 UTC;
